468	Q0	029	1	0.6808592677116394	myRun
446	Q0	112	1	0.7139472961425781	myRun
433	Q0	017	1	0.5652485489845276	myRun
456	Q0	042	1	0.6316545605659485	myRun
492	Q0	018	1	0.5514959096908569	myRun
496	Q0	016	1	0.6336894035339355	myRun
429	Q0	016	1	0.4829421937465668	myRun
465	Q0	002	1	0.5102601051330566	myRun
441	Q0	010	1	0.520482063293457	myRun
455	Q0	008	1	0.7651839852333069	myRun
455	Q0	009	2	0.7488930225372314	myRun
476	Q0	012	1	0.6890418529510498	myRun
477	Q0	025	1	0.7518596053123474	myRun
440	Q0	040	1	0.7284137010574341	myRun
506	Q0	019	1	0.6391818523406982	myRun
458	Q0	010	1	0.5737139582633972	myRun
525	Q0	017	1	0.7265366315841675	myRun
485	Q0	033	1	0.7390073537826538	myRun
520	Q0	016	1	0.7619665861129761	myRun
493	Q0	018	1	0.7027286887168884	myRun
466	Q0	005	1	0.6371698379516602	myRun
432	Q0	021	1	0.555063009262085	myRun
489	Q0	015	1	0.7257494926452637	myRun
451	Q0	016	1	0.7132248878479004	myRun
494	Q0	032	1	0.6217621564865112	myRun
448	Q0	020	1	0.6884283423423767	myRun
460	Q0	008	1	0.6959523558616638	myRun
457	Q0	014	1	0.5995930433273315	myRun
498	Q0	035	1	0.6192174553871155	myRun
461	Q0	004	1	0.5655410289764404	myRun
511	Q0	009	1	0.6649394631385803	myRun
437	Q0	005	1	0.5279984474182129	myRun
431	Q0	007	1	0.5392382144927979	myRun
471	Q0	023	1	0.5347537398338318	myRun
516	Q0	009	1	0.5294786691665649	myRun
514	Q0	003	1	0.7748593091964722	myRun
436	Q0	026	1	0.6370130777359009	myRun
459	Q0	050	1	0.6204943656921387	myRun
483	Q0	045	1	0.7726573348045349	myRun
509	Q0	003	1	0.6482482552528381	myRun
508	Q0	012	1	0.6155001521110535	myRun
510	Q0	023	1	0.7555361986160278	myRun
475	Q0	026	1	0.6041767001152039	myRun
470	Q0	049	1	0.5675925612449646	myRun
486	Q0	018	1	0.8484607934951782	myRun
486	Q0	014	2	0.7823199033737183	myRun
486	Q0	017	3	0.7431055903434753	myRun
486	Q0	013	4	0.720183253288269	myRun
428	Q0	054	1	0.508816123008728	myRun
500	Q0	036	1	0.6000477075576782	myRun
484	Q0	019	1	0.6175892949104309	myRun
430	Q0	022	1	0.41734665632247925	myRun
499	Q0	006	1	0.509887158870697	myRun
517	Q0	024	1	0.7377053499221802	myRun
512	Q0	007	1	0.6383185982704163	myRun
523	Q0	011	1	0.5304067134857178	myRun
521	Q0	064	1	0.6737938523292542	myRun
482	Q0	009	1	0.7384073138237	myRun
454	Q0	014	1	0.5109115839004517	myRun
449	Q0	012	1	0.636569619178772	myRun
501	Q0	007	1	0.7275098562240601	myRun
444	Q0	004	1	0.4831320345401764	myRun
478	Q0	009	1	0.33286118507385254	myRun
469	Q0	012	1	0.5277597904205322	myRun
488	Q0	034	1	0.5071156024932861	myRun
467	Q0	033	1	0.7175329923629761	myRun
450	Q0	012	1	0.6090459227561951	myRun
443	Q0	002	1	0.6054927110671997	myRun
479	Q0	019	1	0.507399320602417	myRun
487	Q0	002	1	0.6358388066291809	myRun
497	Q0	020	1	0.5726455450057983	myRun
434	Q0	053	1	0.8025730848312378	myRun
438	Q0	005	1	0.6282715797424316	myRun
427	Q0	010	1	0.6065665483474731	myRun
480	Q0	039	1	0.48084282875061035	myRun
442	Q0	042	1	0.8092361092567444	myRun
442	Q0	029	2	0.7304403781890869	myRun
445	Q0	004	1	0.4761638641357422	myRun
515	Q0	013	1	0.6632168292999268	myRun
474	Q0	011	1	0.46383774280548096	myRun
504	Q0	004	1	0.5632781386375427	myRun
473	Q0	062	1	0.7329926490783691	myRun
519	Q0	012	1	0.6435288190841675	myRun
518	Q0	008	1	0.7758339643478394	myRun
463	Q0	009	1	0.7630453109741211	myRun
502	Q0	009	1	0.6385033130645752	myRun
505	Q0	004	1	0.4597330689430237	myRun
524	Q0	004	1	0.8179947137832642	myRun
490	Q0	014	1	0.5443744659423828	myRun
462	Q0	014	1	0.5081332921981812	myRun
464	Q0	007	1	0.6615063548088074	myRun
435	Q0	007	1	0.7058857679367065	myRun
491	Q0	053	1	0.7036368250846863	myRun
481	Q0	016	1	0.5270564556121826	myRun
495	Q0	011	1	0.4766339063644409	myRun
513	Q0	004	1	0.6168052554130554	myRun
503	Q0	020	1	0.5356919765472412	myRun
439	Q0	023	1	0.6330633163452148	myRun
452	Q0	017	1	0.45261168479919434	myRun
447	Q0	019	1	0.7027074098587036	myRun
522	Q0	010	1	0.5020717978477478	myRun
472	Q0	021	1	0.7298620939254761	myRun
472	Q0	022	2	0.7096744775772095	myRun
453	Q0	027	1	0.6211016178131104	myRun
426	Q0	008	1	0.45351094007492065	myRun
507	Q0	020	1	0.7528488039970398	myRun
